surface,path,line,control_kind,snippet,binding_state
app-client,apps/app-client/runtime/src/shell/BottomNavBar.tsx,109,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,apps/app-client/runtime/src/shell/BottomNavBar.tsx,110,onPress,onPress={onLauncherPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/DshClientSurface.tsx,317,onSubmit,onSubmit={(data) => specialRequestController.submit({,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/DshClientSurface.tsx,327,onSubmit,onSubmit={(data) => specialRequestController.submit({,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,249,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,254,onPress,onPress={controller.clearMutationError},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,262,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,268,onPress,onPress={beginCreate},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,296,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,303,onPress,onPress={() => void controller.makeDefault(address)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,306,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,312,onPress,onPress={() => beginEdit(address)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,316,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,323,onPress,onPress={() => void controller.deleteAddress(address).then((ok) => ok && setPendingDeleteId(null))},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,325,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,331,onPress,onPress={() => setPendingDeleteId(null)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,335,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,341,onPress,onPress={() => setPendingDeleteId(address.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,346,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,352,onPress,onPress={() => void controller.makeDefault(address).then((ok) => ok && onOpenCheckout())},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,396,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,402,onPress,onPress={() => void searchLocation()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,404,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,410,onPress,onPress={() => void captureLocation()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,432,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,438,onPress,onPress={() => applyMapLocation(location)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,505,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,511,onPress,onPress={() => void save()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,513,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/AddressLocationScreen.tsx,518,onPress,onPress={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,91,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,97,onPress,onPress={onPurchase},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,161,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,166,onPress,onPress={() => setSection(item)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,178,TouchableOpacity,<TouchableOpacity style={styles.retry} onPress={() => void controller.reload()}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,178,onPress,<TouchableOpacity style={styles.retry} onPress={() => void controller.reload()}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,189,TouchableOpacity,<TouchableOpacity style={styles.retry} onPress={() => void controller.reload()}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,189,onPress,<TouchableOpacity style={styles.retry} onPress={() => void controller.reload()}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,245,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,250,onPress,onPress={() => runAction(() => controller.renew(benefits.activeSubscription!.id))},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,274,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,279,onPress,onPress={cancelActiveSubscription},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,296,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,301,onPress,onPress={() => runAction(controller.refreshPayment)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,306,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/BenefitsHubScreen.tsx,311,onPress,onPress={() => runAction(controller.activate)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,141,Button,"{onBack ? <Button label=""رجوع"" tone=""ghost"" onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,141,onPress,"{onBack ? <Button label=""رجوع"" tone=""ghost"" onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,166,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,170,onPress,onPress={refreshSessions},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,193,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,196,onPress,onPress={() => revoke(session.sessionId)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,221,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,225,onPress,onPress={savePassword},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,242,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/IdentityHubScreen.tsx,246,onPress,onPress={removeAccount},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/MySpaceScreen.tsx,59,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/MySpaceScreen.tsx,60,onPress,onPress={onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/MySpaceScreen.tsx,109,onPress,onPress={() => handleRowPress(tab.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/PreferencesHubScreen.tsx,78,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/PreferencesHubScreen.tsx,82,onPress,onPress={onBack},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/PreferencesHubScreen.tsx,107,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/PreferencesHubScreen.tsx,110,onPress,onPress={() => void controller.reload()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/PreferencesHubScreen.tsx,145,Switch,<Switch,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/account/PreferencesHubScreen.tsx,149,onValueChange,"onValueChange={(enabled) => void handleToggle(preference, enabled)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,133,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,138,onPress,onPress={onAcceptCurrentPrice},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,335,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,340,onPress,onPress={() => void controller.updateItemQuantity(,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,349,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,354,onPress,onPress={() => void controller.updateItemQuantity(,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,363,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,368,onPress,"onPress={() => void controller.removeItem(item.cartId, item.id)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,375,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,379,onPress,onPress={() => { if (cart) void controller.clear(cart); }},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,404,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,412,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,415,onPress,onPress={() => void serviceabilityController.check(,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,460,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/CartScreen.tsx,464,onPress,onPress={proceed},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,120,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,124,onPress,onPress={() => setFulfillmentMode(option.value)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,143,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,146,onPress,"onPress={() => void serviceability.check(storeId, serviceAreaCode, fulfillmentMode)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,185,Button,"<Button label=""+"" size=""sm"" fullWidth={false} onPress={() => void cartController.updateItemQuantity(item.masterProductId, item.productName, item.quantity + 1, item.priceReference)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,185,onPress,"<Button label=""+"" size=""sm"" fullWidth={false} onPress={() => void cartController.updateItemQuantity(item.masterProductId, item.productName, item.quantity + 1, item.priceReference)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,186,Button,"<Button label=""−"" size=""sm"" fullWidth={false} tone=""secondary"" onPress={() => void cartController.updateItemQuantity(item.masterProductId, item.productName, item.quantity - 1, item.priceReference)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,186,onPress,"<Button label=""−"" size=""sm"" fullWidth={false} tone=""secondary"" onPress={() => void cartController.updateItemQuantity(item.masterProductId, item.productName, item.quantity - 1, item.priceReference)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,196,Button,"<Button label=""حذف جميع العناصر"" tone=""secondary"" onPress={() => void cartController.clear(cart)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,196,onPress,"<Button label=""حذف جميع العناصر"" tone=""secondary"" onPress={() => void cartController.clear(cart)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,199,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/GovernedCartScreen.tsx,203,onPress,onPress={() => onProceedToCheckout?.(,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/PaymentDecisionSection.tsx,44,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/PaymentDecisionSection.tsx,52,onPress,onPress={() => onSelectMethod(option.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/PaymentDecisionSection.tsx,88,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/cart/PaymentDecisionSection.tsx,93,onPress,onPress={option.action.onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/ClientCheckoutRoute.tsx,140,onSubmit,"onSubmit={(username, password) => void identity.login(username, password)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,155,Button,"<Button label=""تحديث الحالة الآن"" tone=""brand"" onPress={() => refresh(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,155,onPress,"<Button label=""تحديث الحالة الآن"" tone=""brand"" onPress={() => refresh(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,156,Button,"<Button label=""إلغاء Checkout بأمان"" tone=""secondary"" onPress={() => cancel(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,156,onPress,"<Button label=""إلغاء Checkout بأمان"" tone=""secondary"" onPress={() => cancel(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,182,Button,"<Button label=""تحديث حالة الدفع"" tone=""brand"" onPress={() => refresh(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,182,onPress,"<Button label=""تحديث حالة الدفع"" tone=""brand"" onPress={() => refresh(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,183,Button,"<Button label=""إلغاء نية Checkout وتحرير الكوبون"" tone=""secondary"" onPress={() => cancel(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,183,onPress,"<Button label=""إلغاء نية Checkout وتحرير الكوبون"" tone=""secondary"" onPress={() => cancel(intent.id)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,209,Button,"<Button label=""فتح الطلب"" tone=""brand"" onPress={() => onSuccess?.(state.orderId)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/checkout/GovernedCheckoutScreen.tsx,209,onPress,"<Button label=""فتح الطلب"" tone=""brand"" onPress={() => onSuccess?.(state.orderId)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,300,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,304,onPress,"onPress={() => setSearchText("""")}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,324,Modal,<Modal,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,330,TouchableWithoutFeedback,<TouchableWithoutFeedback onPress={() => setShowDropdown(false)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,330,onPress,<TouchableWithoutFeedback onPress={() => setShowDropdown(false)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,332,TouchableWithoutFeedback,<TouchableWithoutFeedback>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,344,onPress,onPress={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,359,onPress,onPress={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,392,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeDiscoveryShell.tsx,399,onPress,onPress={onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeFilterRailSection.tsx,37,TouchableOpacity,<TouchableOpacity,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeFilterRailSection.tsx,40,onPress,onPress={() => onFilterChange(filter.kind)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeHeroBannerSection.tsx,77,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeHeroBannerSection.tsx,81,onPress,onPress={() => onBannerPress?.(banner)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomePromoSection.tsx,46,onPress,"{onVideoPress ? <QuickBtn label=""فيديو"" onPress={onVideoPress} isVideo /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomePromoSection.tsx,47,onPress,"{onCategoriesPress ? <QuickBtn label=""الفئات"" onPress={onCategoriesPress} isHub /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomePromoSection.tsx,51,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomePromoSection.tsx,54,onPress,onPress={() => onPromoPress?.(promo)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomePromoSection.tsx,91,Pressable,"<Pressable style={({ pressed }) => [styles.categorySelectorCard, pressed && styles.quickPressed]} onPress={onPress} accessibilityRole=""button"" accessibilityLabel={label}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomePromoSection.tsx,91,onPress,"<Pressable style={({ pressed }) => [styles.categorySelectorCard, pressed && styles.quickPressed]} onPress={onPress} accessibilityRole=""button"" accessibilityLabel={label}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,142,Button,"<Button label={target.label} tone=""primary"" onPress={onOpenStore} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,142,onPress,"<Button label={target.label} tone=""primary"" onPress={onOpenStore} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,152,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,157,onPress,onPress={onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,177,Modal,<Modal,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,208,onPress,<CloseButton onPress={onClose} />,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,262,Modal,<Modal,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,298,onPress,<CloseButton onPress={onClose} />,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-client,services/dsh/frontend/app-client/home-discovery/HomeReelsSection.tsx,350,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
